,run00,run01,run02,run03,run04,run05,run06
44,0.03158903121948242,0.013037919998168945,0.011581182479858398,0.020878076553344727,0.027111053466796875,0.021039962768554688,0.019302845001220703
45,0.013677120208740234,0.0176999568939209,0.013257980346679688,0.01938009262084961,0.01530003547668457,0.014775991439819336,0.012878179550170898
46,0.016561031341552734,0.01039886474609375,0.011327981948852539,0.04365205764770508,0.014841794967651367,0.0178680419921875,0.01722884178161621
47,0.014693021774291992,0.017979860305786133,0.014258146286010742,0.012356996536254883,0.014356136322021484,0.026001930236816406,0.037513017654418945
48,0.01431584358215332,0.009694099426269531,0.032768964767456055,0.045736074447631836,0.01235508918762207,0.02063298225402832,0.031041860580444336
49,0.016916990280151367,0.009124994277954102,0.030417919158935547,0.08257389068603516,0.029682159423828125,0.01539301872253418,0.01940011978149414
50,0.016973018646240234,0.014371871948242188,0.020869970321655273,0.013715028762817383,0.011568784713745117,0.014434099197387695,0.02914905548095703
51,0.0211789608001709,0.010026931762695312,0.028252840042114258,0.01918482780456543,0.03131699562072754,0.019555091857910156,0.016156911849975586
52,0.0622258186340332,0.02298903465270996,0.03128814697265625,0.021945953369140625,0.01567697525024414,0.10422897338867188,0.010832071304321289
53,0.05398893356323242,0.011004924774169922,0.14606809616088867,0.02824997901916504,0.053546905517578125,0.013585805892944336,0.013161897659301758
54,0.012614011764526367,0.014255046844482422,0.012026071548461914,0.017914772033691406,0.012688875198364258,0.012070894241333008,0.05990004539489746
55,0.008342981338500977,0.017019033432006836,0.01568913459777832,0.02396106719970703,0.0754859447479248,0.017496109008789062,0.015995025634765625
56,0.019093990325927734,0.011914968490600586,0.010899066925048828,0.01655292510986328,0.009658098220825195,0.009891986846923828,0.019382953643798828
57,0.029521942138671875,0.04991888999938965,0.013757944107055664,0.019865036010742188,0.01020193099975586,0.03885078430175781,0.026206016540527344
58,0.0089111328125,0.012928962707519531,0.01935720443725586,0.012151956558227539,0.009432077407836914,0.0406641960144043,0.010310173034667969
59,0.00734400749206543,0.010830163955688477,0.010754823684692383,0.044918060302734375,0.011773109436035156,0.018666982650756836,0.016252994537353516
60,0.011814117431640625,0.020298004150390625,0.012917041778564453,0.011923074722290039,0.01034998893737793,0.011531829833984375,0.01294398307800293
61,0.007961034774780273,0.029225826263427734,0.02378392219543457,0.0110931396484375,0.01058197021484375,0.009384870529174805,0.01124119758605957
62,0.009099960327148438,0.017930984497070312,0.009027957916259766,0.01329803466796875,0.010255098342895508,0.009900093078613281,0.017197132110595703
63,0.03624606132507324,0.013641834259033203,0.021539926528930664,0.04244184494018555,0.01766204833984375,0.03041696548461914,0.008261919021606445
64,0.007822990417480469,0.009097099304199219,0.024873018264770508,0.009881973266601562,0.026463031768798828,0.017768144607543945,0.02202892303466797
65,0.008475065231323242,0.009598016738891602,0.0074689388275146484,0.012812137603759766,0.00953221321105957,0.016911029815673828,0.028221845626831055
66,0.017744064331054688,0.020563840866088867,0.007383108139038086,0.0188751220703125,0.025040149688720703,0.010334014892578125,0.009207963943481445
67,0.008410930633544922,0.03779006004333496,0.007889986038208008,0.019172191619873047,0.01349496841430664,0.0250089168548584,0.012346029281616211
68,0.008378982543945312,0.023511886596679688,0.008782148361206055,0.021416902542114258,0.01928400993347168,0.021837234497070312,0.009443998336791992
69,0.02210402488708496,0.010106086730957031,0.01299285888671875,0.018236875534057617,0.012935161590576172,0.01960277557373047,0.027725934982299805
70,0.013408184051513672,0.016021013259887695,0.009739160537719727,0.02488398551940918,0.01785111427307129,0.008265018463134766,0.010277032852172852
71,0.008154869079589844,0.03741788864135742,0.01045083999633789,0.04512500762939453,0.010288000106811523,0.013710975646972656,0.014310121536254883
72,0.009159088134765625,0.029452085494995117,0.007193088531494141,0.01035308837890625,0.008852005004882812,0.01311802864074707,0.06647205352783203
73,0.0063860416412353516,0.007650136947631836,0.007040977478027344,0.05756711959838867,0.040689945220947266,0.05697798728942871,0.01660895347595215
74,0.023719072341918945,0.0072100162506103516,0.03035593032836914,0.06158614158630371,0.017269134521484375,0.008353948593139648,0.03290891647338867
75,0.009462118148803711,0.023319005966186523,0.029488086700439453,0.010933876037597656,0.017623186111450195,0.05501890182495117,0.0510249137878418
76,0.0264589786529541,0.0333101749420166,0.008723974227905273,0.0176999568939209,0.008828878402709961,0.013286113739013672,0.017712116241455078
77,0.005671024322509766,0.011214971542358398,0.02643108367919922,0.022218942642211914,0.030851125717163086,0.009466886520385742,0.029322147369384766
78,0.005903005599975586,0.017338991165161133,0.013721942901611328,0.0162050724029541,0.01123189926147461,0.020895004272460938,0.023608922958374023
79,0.008605003356933594,0.010864973068237305,0.018500089645385742,0.02112603187561035,0.0479888916015625,0.007807016372680664,0.017531156539916992
80,0.0065460205078125,0.00898289680480957,0.006521940231323242,0.012862205505371094,0.02204418182373047,0.010274887084960938,0.007754087448120117
81,0.005646944046020508,0.008452892303466797,0.013325929641723633,0.03653597831726074,0.009067058563232422,0.007648944854736328,0.010381937026977539
82,0.0074880123138427734,0.023817062377929688,0.0065190792083740234,0.008759021759033203,0.006827831268310547,0.008224010467529297,0.012512922286987305
83,0.009966135025024414,0.008677959442138672,0.013073921203613281,0.015726089477539062,0.012613058090209961,0.012048959732055664,0.008172988891601562
84,0.008656024932861328,0.008697032928466797,0.014053106307983398,0.01083993911743164,0.0072290897369384766,0.006958961486816406,0.008545160293579102
85,0.022715091705322266,0.00904703140258789,0.016601085662841797,0.011842012405395508,0.008414983749389648,0.007794857025146484,0.008099794387817383
86,0.006268978118896484,0.014307975769042969,0.006552934646606445,0.02825784683227539,0.008831977844238281,0.01945781707763672,0.012166023254394531
87,0.007513999938964844,0.009582042694091797,0.006367921829223633,0.008276939392089844,0.01845407485961914,0.006539106369018555,0.009903907775878906
88,0.006819009780883789,0.0063359737396240234,0.0062198638916015625,0.00974583625793457,0.009407997131347656,0.02136707305908203,0.013584136962890625
89,0.010825872421264648,0.00905609130859375,0.007996082305908203,0.014590024948120117,0.0061130523681640625,0.013606071472167969,0.010092973709106445
90,0.005340099334716797,0.007653951644897461,0.008691072463989258,0.008087158203125,0.010768890380859375,0.011986970901489258,0.010838985443115234
91,0.008227109909057617,0.010499000549316406,0.01435995101928711,0.02410602569580078,0.011116981506347656,0.011487007141113281,0.008960962295532227
92,0.028987884521484375,0.02407693862915039,0.01564192771911621,0.011339902877807617,0.006189823150634766,0.019937992095947266,0.007625102996826172
93,0.014250993728637695,0.00972890853881836,0.039129018783569336,0.0414431095123291,0.012602090835571289,0.014204978942871094,0.005811929702758789
94,0.028013944625854492,0.03367495536804199,0.013335943222045898,0.007959842681884766,0.00587010383605957,0.010981082916259766,0.03589582443237305
95,0.00998997688293457,0.02684783935546875,0.005687236785888672,0.02769184112548828,0.005259990692138672,0.05299091339111328,0.005861043930053711
96,0.027105093002319336,0.006539106369018555,0.0055921077728271484,0.03069901466369629,0.008319854736328125,0.008870124816894531,0.005750894546508789
97,0.005522966384887695,0.010058164596557617,0.028269052505493164,0.01182103157043457,0.011934995651245117,0.02497696876525879,0.03145599365234375
98,0.015525102615356445,0.004480123519897461,0.013992786407470703,0.01584792137145996,0.015039920806884766,0.016427040100097656,0.007091045379638672
99,0.0042688846588134766,0.004540205001831055,0.014016866683959961,0.0074079036712646484,0.03024005889892578,0.023816823959350586,0.01477193832397461
100,0.009478092193603516,0.0044422149658203125,0.020521879196166992,0.00958395004272461,0.013045072555541992,0.010597944259643555,0.009167909622192383
101,0.004878997802734375,0.0045909881591796875,0.011143922805786133,0.012938976287841797,0.00890493392944336,0.0085601806640625,0.015513896942138672
102,0.005052089691162109,0.0044269561767578125,0.00800180435180664,0.006363868713378906,0.006083965301513672,0.013978004455566406,0.0059740543365478516
103,0.00406193733215332,0.004411220550537109,0.004797935485839844,0.00570988655090332,0.0072329044342041016,0.009083986282348633,0.006534099578857422
104,0.003962993621826172,0.004380941390991211,0.008574962615966797,0.010075092315673828,0.004307985305786133,0.00593113899230957,0.007600069046020508
105,0.004051923751831055,0.0043790340423583984,0.0047571659088134766,0.0071909427642822266,0.006096839904785156,0.017240047454833984,0.008872032165527344
106,0.006652116775512695,0.004945039749145508,0.01606607437133789,0.0061910152435302734,0.006245136260986328,0.006143093109130859,0.0052869319915771484
107,0.005789995193481445,0.006613016128540039,0.011857986450195312,0.015452861785888672,0.00452113151550293,0.008149147033691406,0.004304170608520508
108,0.0041201114654541016,0.02593708038330078,0.004409074783325195,0.01058506965637207,0.016434192657470703,0.007818937301635742,0.0062100887298583984
109,0.004683017730712891,0.005594968795776367,0.004297018051147461,0.00549006462097168,0.007678985595703125,0.005301952362060547,0.007499217987060547
110,0.023269176483154297,0.005614042282104492,0.0050830841064453125,0.008068084716796875,0.0061991214752197266,0.009527921676635742,0.0048980712890625
111,0.005613088607788086,0.00577092170715332,0.004305839538574219,0.0050280094146728516,0.004414081573486328,0.005733013153076172,0.007720947265625
112,0.0038290023803710938,0.004703998565673828,0.004287004470825195,0.013366937637329102,0.004237174987792969,0.010107994079589844,0.004312038421630859
113,0.003507852554321289,0.02225494384765625,0.0044040679931640625,0.014878988265991211,0.005218029022216797,0.005028963088989258,0.0056569576263427734
114,0.003484010696411133,0.004063129425048828,0.00932002067565918,0.005377054214477539,0.0057468414306640625,0.0051729679107666016,0.0046122074127197266
115,0.006591081619262695,0.009579896926879883,0.010103940963745117,0.0050580501556396484,0.004209041595458984,0.027630090713500977,0.0220489501953125
116,0.003857851028442383,0.00537419319152832,0.007973909378051758,0.010876178741455078,0.005564212799072266,0.011276960372924805,0.008127927780151367
117,0.0038521289825439453,0.01748204231262207,0.008702993392944336,0.008044958114624023,0.0044820308685302734,0.036691904067993164,0.0036470890045166016
118,0.0038688182830810547,0.003991127014160156,0.00501704216003418,0.029514074325561523,0.006694793701171875,0.004701852798461914,0.0038940906524658203
119,0.003751993179321289,0.009202003479003906,0.004914045333862305,0.029017925262451172,0.021927833557128906,0.009366035461425781,0.003444194793701172
120,0.008834123611450195,0.01571798324584961,0.004026889801025391,0.010227203369140625,0.008054018020629883,0.004746913909912109,0.004611015319824219
121,0.003690958023071289,0.010060787200927734,0.010004997253417969,0.018589019775390625,0.015781164169311523,0.007546901702880859,0.0036749839782714844
122,0.0058400630950927734,0.025873899459838867,0.0039670467376708984,0.01808309555053711,0.005014896392822266,0.00957798957824707,0.00740814208984375
123,0.0031709671020507812,0.0035431385040283203,0.0037522315979003906,0.013025999069213867,0.00536799430847168,0.004533052444458008,0.015457868576049805
124,0.0031228065490722656,0.0033271312713623047,0.006373882293701172,0.008839845657348633,0.0061991214752197266,0.004584074020385742,0.009646177291870117
125,0.003103017807006836,0.003386974334716797,0.021918058395385742,0.010181903839111328,0.004410982131958008,0.007148027420043945,0.008308172225952148
126,0.003101825714111328,0.003329038619995117,0.0036230087280273438,0.0078089237213134766,0.0037441253662109375,0.010306119918823242,0.014400959014892578
127,0.007771968841552734,0.003331899642944336,0.0040819644927978516,0.007766008377075195,0.0036458969116210938,0.008085966110229492,0.004498004913330078
128,0.0032999515533447266,0.0034220218658447266,0.009318828582763672,0.022578001022338867,0.0036029815673828125,0.0035958290100097656,0.007318019866943359
129,0.0028700828552246094,0.013733863830566406,0.0032701492309570312,0.008610010147094727,0.003919839859008789,0.003908872604370117,0.004666805267333984
130,0.0028281211853027344,0.003592967987060547,0.0036079883575439453,0.008282899856567383,0.004585981369018555,0.004141092300415039,0.008806228637695312
131,0.0029108524322509766,0.005847930908203125,0.0034351348876953125,0.00561213493347168,0.004827976226806641,0.0039520263671875,0.0046710968017578125
132,0.0031659603118896484,0.004155158996582031,0.0031669139862060547,0.004845857620239258,0.004149913787841797,0.005233049392700195,0.004866123199462891
133,0.0028319358825683594,0.0033371448516845703,0.0031960010528564453,0.004467964172363281,0.00362396240234375,0.003590822219848633,0.008961915969848633
134,0.003442049026489258,0.003370046615600586,0.007202863693237305,0.0060389041900634766,0.0034160614013671875,0.009792089462280273,0.01117396354675293
135,0.003000020980834961,0.0033059120178222656,0.003426074981689453,0.00444483757019043,0.003629922866821289,0.0032079219818115234,0.003612041473388672
136,0.0029211044311523438,0.0031130313873291016,0.0031189918518066406,0.0041429996490478516,0.0059359073638916016,0.0031669139862060547,0.004244089126586914
137,0.0028400421142578125,0.0030829906463623047,0.003184080123901367,0.0055751800537109375,0.003668069839477539,0.0035080909729003906,0.003442049026489258
138,0.002810955047607422,0.003309011459350586,0.003559112548828125,0.0061359405517578125,0.00904703140258789,0.0035948753356933594,0.00339508056640625
139,0.002866029739379883,0.003041982650756836,0.003473997116088867,0.005049943923950195,0.003743886947631836,0.0033369064331054688,0.004180908203125
140,0.002758026123046875,0.0031609535217285156,0.0030319690704345703,0.005342006683349609,0.003587961196899414,0.003208160400390625,0.0035810470581054688
141,0.0034470558166503906,0.0031239986419677734,0.00501704216003418,0.004837989807128906,0.021513938903808594,0.004060983657836914,0.0036962032318115234
142,0.002995014190673828,0.0038518905639648438,0.004187107086181641,0.004312992095947266,0.006131887435913086,0.004063129425048828,0.008669853210449219
143,0.0029060840606689453,0.003231048583984375,0.003565073013305664,0.0063419342041015625,0.0034148693084716797,0.0032529830932617188,0.004324913024902344
144,0.002949953079223633,0.0032501220703125,0.0033180713653564453,0.0053081512451171875,0.0034780502319335938,0.0032100677490234375,0.004239082336425781
145,0.007230997085571289,0.003239154815673828,0.0030808448791503906,0.0057239532470703125,0.003278970718383789,0.00416111946105957,0.005126953125
146,0.0032210350036621094,0.0039670467376708984,0.003036975860595703,0.007367134094238281,0.005261898040771484,0.003445863723754883,0.005037069320678711
147,0.003083944320678711,0.0034270286560058594,0.003097057342529297,0.004250049591064453,0.003525972366333008,0.003557920455932617,0.0037078857421875
148,0.0029659271240234375,0.003186941146850586,0.004284858703613281,0.00590205192565918,0.004055023193359375,0.009299993515014648,0.004033088684082031
149,0.0029180049896240234,0.0031800270080566406,0.0033071041107177734,0.007066011428833008,0.003431081771850586,0.003033876419067383,0.0037479400634765625
150,0.0030460357666015625,0.008157014846801758,0.003103017807006836,0.008520126342773438,0.0032930374145507812,0.003495931625366211,0.0077800750732421875
151,0.0030379295349121094,0.005040168762207031,0.0030579566955566406,0.007314920425415039,0.04742884635925293,0.0031859874725341797,0.0043239593505859375
152,0.0028791427612304688,0.0034761428833007812,0.007997989654541016,0.007223844528198242,0.0037870407104492188,0.007264852523803711,0.005969047546386719
153,0.004734992980957031,0.003284931182861328,0.004235982894897461,0.022916793823242188,0.0032520294189453125,0.0036339759826660156,0.0035071372985839844
154,0.0030188560485839844,0.003306150436401367,0.004284858703613281,0.00716400146484375,0.003317117691040039,0.0034661293029785156,0.0038521289825439453
155,0.007548093795776367,0.004660844802856445,0.005727052688598633,0.007744789123535156,0.003264904022216797,0.0034220218658447266,0.004380941390991211
156,0.0032138824462890625,0.0031130313873291016,0.008224964141845703,0.008775949478149414,0.007472991943359375,0.0034041404724121094,0.003495931625366211
157,0.0031080245971679688,0.003253936767578125,0.0075190067291259766,0.007768869400024414,0.003715038299560547,0.003103971481323242,0.0034821033477783203
158,0.003061056137084961,0.0030701160430908203,0.009828805923461914,0.016335010528564453,0.007788896560668945,0.003197908401489258,0.003253936767578125
159,0.0031630992889404297,0.002863168716430664,0.006159067153930664,0.00728607177734375,0.003507852554321289,0.0033278465270996094,0.003473997116088867
160,0.003152132034301758,0.007476091384887695,0.005848884582519531,0.00680088996887207,0.010383844375610352,0.003047943115234375,0.007651090621948242
161,0.003125905990600586,0.0034949779510498047,0.005571126937866211,0.007509946823120117,0.0029969215393066406,0.0030570030212402344,0.0034570693969726562
162,0.003239870071411133,0.0049130916595458984,0.01291513442993164,0.0072591304779052734,0.0029120445251464844,0.0074999332427978516,0.011152029037475586
163,0.0030999183654785156,0.003947019577026367,0.003862142562866211,0.00447392463684082,0.002997875213623047,0.003423929214477539,0.003314971923828125
164,0.006849050521850586,0.003186941146850586,0.0033698081970214844,0.008417844772338867,0.002772808074951172,0.005388021469116211,0.0031151771545410156
165,0.00557398796081543,0.007796049118041992,0.003421783447265625,0.0036170482635498047,0.002949953079223633,0.004992961883544922,0.003404855728149414
166,0.003159046173095703,0.0036160945892333984,0.003659963607788086,0.0038077831268310547,0.0030829906463623047,0.0029709339141845703,0.006880998611450195
167,0.0028269290924072266,0.0031349658966064453,0.003492116928100586,0.003673076629638672,0.002875089645385742,0.0028281211853027344,0.0032629966735839844
168,0.002991914749145508,0.0029850006103515625,0.003476858139038086,0.0037348270416259766,0.007767915725708008,0.007990837097167969,0.003155946731567383
169,0.002835988998413086,0.006473064422607422,0.008304119110107422,0.003467082977294922,0.007175922393798828,0.003053903579711914,0.003175020217895508
170,0.0029180049896240234,0.0056531429290771484,0.007934093475341797,0.003298044204711914,0.003200054168701172,0.0033271312713623047,0.0060269832611083984
171,0.016674041748046875,0.0030579566955566406,0.003702878952026367,0.0032660961151123047,0.0039288997650146484,0.003203868865966797,0.003041982650756836
172,0.0033271312713623047,0.0037899017333984375,0.003414154052734375,0.0033371448516845703,0.0031120777130126953,0.003091096878051758,0.002916097640991211
173,0.002908945083618164,0.003281116485595703,0.0034780502319335938,0.007771015167236328,0.003155946731567383,0.0030279159545898438,0.0030570030212402344
174,0.002844095230102539,0.0031478404998779297,0.0034949779510498047,0.003615140914916992,0.0031871795654296875,0.002939939498901367,0.0032160282135009766
175,0.0028219223022460938,0.0030548572540283203,0.0044939517974853516,0.003698110580444336,0.0031681060791015625,0.003069162368774414,0.0029680728912353516
176,0.0029668807983398438,0.003125905990600586,0.006268024444580078,0.003921031951904297,0.0030689239501953125,0.002919912338256836,0.004472970962524414
177,0.0028700828552246094,0.00400996208190918,0.07954216003417969,0.005365133285522461,0.003080129623413086,0.002727985382080078,0.0026650428771972656
178,0.003787994384765625,0.0031280517578125,0.004966020584106445,0.011358022689819336,0.005663156509399414,0.002892017364501953,0.0036458969116210938
179,0.003100156784057617,0.003835916519165039,0.004158973693847656,0.004301786422729492,0.002808094024658203,0.0034220218658447266,0.0027980804443359375
180,0.0028710365295410156,0.004413127899169922,0.0041561126708984375,0.004868984222412109,0.002674102783203125,0.002736806869506836,0.026492834091186523
181,0.00471806526184082,0.0031881332397460938,0.004258155822753906,0.0032029151916503906,0.0026988983154296875,0.0076711177825927734,0.024243831634521484
182,0.0031280517578125,0.003165006637573242,0.005048036575317383,0.003177165985107422,0.0028829574584960938,0.024377822875976562,0.0028371810913085938
183,0.023701906204223633,0.0031418800354003906,0.004861116409301758,0.015075922012329102,0.0027408599853515625,0.0032930374145507812,0.0028519630432128906
184,0.0031261444091796875,0.003217935562133789,0.0055811405181884766,0.0036699771881103516,0.00267791748046875,0.0025691986083984375,0.0030181407928466797
185,0.0027818679809570312,0.004374980926513672,0.005264997482299805,0.0034880638122558594,0.002418994903564453,0.002543926239013672,0.0028290748596191406
186,0.0027098655700683594,0.003423929214477539,0.005068063735961914,0.0035598278045654297,0.004817008972167969,0.002674102783203125,0.0029649734497070312
187,0.0031549930572509766,0.0359959602355957,0.004897117614746094,0.003393888473510742,0.0036458969116210938,0.002619028091430664,0.003147125244140625
188,0.0030519962310791016,0.013627052307128906,0.0045740604400634766,0.003659963607788086,0.028255939483642578,0.002604961395263672,0.0037338733673095703
189,0.002794981002807617,0.0031280517578125,0.004806995391845703,0.003325939178466797,0.003582000732421875,0.0026769638061523438,0.003304004669189453
190,0.002835988998413086,0.003014802932739258,0.04252505302429199,0.003437042236328125,0.0035049915313720703,0.0027399063110351562,0.016093969345092773
191,0.004441022872924805,0.003186941146850586,0.00507807731628418,0.02865290641784668,0.0036139488220214844,0.04757118225097656,0.0032100677490234375
192,0.002791881561279297,0.002972126007080078,0.004374027252197266,0.004175901412963867,0.0034308433532714844,0.002908945083618164,0.0029299259185791016
193,0.0032961368560791016,0.0029630661010742188,0.0033228397369384766,0.003554105758666992,0.0027921199798583984,0.0027740001678466797,0.002975940704345703
194,0.003008127212524414,0.004213094711303711,0.0034379959106445312,0.0035610198974609375,0.0030379295349121094,0.0026459693908691406,0.0028831958770751953
195,0.0029668807983398438,0.01030111312866211,0.003426790237426758,0.003300189971923828,0.0029909610748291016,0.0027799606323242188,0.0037860870361328125
196,0.002836942672729492,0.003412961959838867,0.00551605224609375,0.003504037857055664,0.015325069427490234,0.002696990966796875,0.004158973693847656
197,0.0027310848236083984,0.002941131591796875,0.003946781158447266,0.0032629966735839844,0.03801584243774414,0.0027740001678466797,0.0033528804779052734
198,0.0027170181274414062,0.0030159950256347656,0.04128694534301758,0.0030508041381835938,0.0034639835357666016,0.0026788711547851562,0.0029180049896240234
199,0.0027039051055908203,0.0028679370880126953,0.014184951782226562,0.0029458999633789062,0.0025818347930908203,0.0024781227111816406,0.0029458999633789062
200,0.00273895263671875,0.0030219554901123047,0.0034019947052001953,0.004584074020385742,0.0024712085723876953,0.0025811195373535156,0.002849102020263672
201,0.007563114166259766,0.0029740333557128906,0.003113985061645508,0.003173828125,0.002516031265258789,0.016160964965820312,0.002805948257446289
202,0.0027399063110351562,0.0029370784759521484,0.0033118724822998047,0.0031380653381347656,0.002682924270629883,0.002813100814819336,0.0030591487884521484
203,0.0026788711547851562,0.030063152313232422,0.002989053726196289,0.003103017807006836,0.0030579566955566406,0.002881765365600586,0.0032329559326171875
204,0.003665924072265625,0.003679037094116211,0.0031290054321289062,0.0033409595489501953,0.0027790069580078125,0.002789020538330078,0.0030989646911621094
205,0.0028510093688964844,0.0033588409423828125,0.0033729076385498047,0.003139972686767578,0.0027420520782470703,0.0027730464935302734,0.0030889511108398438
206,0.0037229061126708984,0.0030651092529296875,0.0033369064331054688,0.0030090808868408203,0.0029277801513671875,0.00374603271484375,0.019223928451538086
207,0.002588987350463867,0.003245115280151367,0.003404855728149414,0.003170013427734375,0.0027289390563964844,0.0027480125427246094,0.0032389163970947266
208,0.0026559829711914062,0.0051958560943603516,0.003014087677001953,0.002942800521850586,0.0026171207427978516,0.0054819583892822266,0.006571054458618164
209,0.002610921859741211,0.0033779144287109375,0.0035719871520996094,0.0034220218658447266,0.0030689239501953125,0.003553152084350586,0.0030379295349121094
